X,Y,portid,portname,country,ISO3,fullname,lat,lon,pageid,ObjectId
13539595.3971262,3381224.32791388,port2422,Taizhou (Jiantiao),China,CHN,"Taizhou (Jiantiao), China",29.0438184747963,121.628254860328,ca93a351ee6b4f1bbdb6ec9462efeeb4,1799
13543086.2308318,3300691.78673368,port2423,Taizhou (Wenling),China,CHN,"Taizhou (Wenling), China",28.4094259309551,121.659613553048,805a9643aaef463dbfaee2de9387134f,1800
13554507.2588028,3336624.31339529,port2424,Toumen,China,CHN,"Toumen, China",28.692958815702,121.762210392916,60e8ec3c4a174b27bac8e5416092efd8,1801
1039144.12340633,7128837.94792727,port2425,Wischhafen,Germany,DEU,"Wischhafen, Germany",53.7812601571632,9.3347904845889,9f8a6291de394514919932ee820cc699,1802
13481512.3532072,3272207.20418125,port2426,Yueqing,China,CHN,"Yueqing, China",28.1841215883097,121.106485999322,855cdf07ecbb412ea5df15ef2676865d,1803
-4459236.16219695,-2432346.92522894,fso0,Brazil - Offshore Oil Terminal 1,Brazil,BRA,"Brazil - Offshore Oil Terminal 1, Brazil",-21.339,-40.058,0531ad3816c2483195d3fdde02d03c47,1804
-4755568.64668865,-2848256.25020402,fso1,Brazil - Offshore Oil Terminal 10,Brazil,BRA,"Brazil - Offshore Oil Terminal 10, Brazil",-24.776,-42.72,0a80a3bee75d4102a36fa0224c1d8267,1805
-4727516.13500874,-2869727.27743629,fso2,Brazil - Offshore Oil Terminal 11,Brazil,BRA,"Brazil - Offshore Oil Terminal 11, Brazil",-24.951,-42.468,461e5a0e0f8e4053b953dcf7efebd109,1806
-4762247.81613624,-2936051.14833763,fso3,Brazil - Offshore Oil Terminal 12,Brazil,BRA,"Brazil - Offshore Oil Terminal 12, Brazil",-25.49,-42.78,a99298f50d8a490094a2e4c1f0d28c84,1807
-4489960.3416559,-2539041.71499724,fso4,Brazil - Offshore Oil Terminal 13,Brazil,BRA,"Brazil - Offshore Oil Terminal 13, Brazil",-22.229,-40.334,a53195c990b14853889f4f3669170c6d,1808
-4703916.40296057,-2824611.83730005,fso5,Brazil - Offshore Oil Terminal 14,Brazil,BRA,"Brazil - Offshore Oil Terminal 14, Brazil",-24.583,-42.256,55d1fbb362ce4ae2a43eac1efd171344,1809
-4436972.2640383,-2497723.69797184,fso6,Brazil - Offshore Oil Terminal 15,Brazil,BRA,"Brazil - Offshore Oil Terminal 15, Brazil",-21.885,-39.858,c5c1419ceb2b4531bafe85d4b01d704c,1810
-4533486.26255607,-2626214.88074181,fso7,Brazil - Offshore Oil Terminal 16,Brazil,BRA,"Brazil - Offshore Oil Terminal 16, Brazil",-22.952,-40.725,1d6b5f886d504c97b02a09b3ffffd3f9,1811
-4838501.66732964,-2939381.26453432,fso8,Brazil - Offshore Oil Terminal 17,Brazil,BRA,"Brazil - Offshore Oil Terminal 17, Brazil",-25.517,-43.465,875e6f8c44714a1796e856fef6fde9e0,1812
-4305837.90388382,-1438490.13073374,fso9,Brazil - Offshore Oil Terminal 18,Brazil,BRA,"Brazil - Offshore Oil Terminal 18, Brazil",-12.814,-38.68,e1f4c36f9fad41d29b63f7e14bde7696,1813
-4738870.72306966,-2903529.26454781,fso10,Brazil - Offshore Oil Terminal 19,Brazil,BRA,"Brazil - Offshore Oil Terminal 19, Brazil",-25.226,-42.57,bc73d41d5e89464cb294acb4b52643c2,1814
-4760021.42632038,-2924093.5613662,fso11,Brazil - Offshore Oil Terminal 2,Brazil,BRA,"Brazil - Offshore Oil Terminal 2, Brazil",-25.393,-42.76,f619581db5474702b84fa6fe9daf4339,1815
-4572225.44535212,-2648352.7886718,fso12,Brazil - Offshore Oil Terminal 20,Brazil,BRA,"Brazil - Offshore Oil Terminal 20, Brazil",-23.135,-41.073,a2fb07ad7e4b4461bc51aded3c969a92,1816
-4731968.91464047,-2849604.96377198,fso13,Brazil - Offshore Oil Terminal 21,Brazil,BRA,"Brazil - Offshore Oil Terminal 21, Brazil",-24.787,-42.508,dab21555176b4283be88a4d69709ffe0,1817
-4809558.59972338,-2958513.12636688,fso14,Brazil - Offshore Oil Terminal 22,Brazil,BRA,"Brazil - Offshore Oil Terminal 22, Brazil",-25.672,-43.205,1ac16d866d974fb18ef397ba32fb2243,1818
-4445766.50381097,-2571060.60131823,fso15,Brazil - Offshore Oil Terminal 23,Brazil,BRA,"Brazil - Offshore Oil Terminal 23, Brazil",-22.495,-39.937,4b271e9004734770a54a370e98580783,1819
-4731634.95616809,-2837348.32029322,fso16,Brazil - Offshore Oil Terminal 24,Brazil,BRA,"Brazil - Offshore Oil Terminal 24, Brazil",-24.687,-42.505,41551a1b3c2f4620be041a92f9f1fe3c,1820
-4732525.51209444,-2832570.89650708,fso17,Brazil - Offshore Oil Terminal 25,Brazil,BRA,"Brazil - Offshore Oil Terminal 25, Brazil",-24.648,-42.513,0208768bc3864cd5922b3af96ea0014f,1821
-4754900.72974389,-2790129.40065786,fso18,Brazil - Offshore Oil Terminal 26,Brazil,BRA,"Brazil - Offshore Oil Terminal 26, Brazil",-24.301,-42.714,b0f172aa51774148a249592a8a1ea2a6,1822
-4771042.05590891,-2956660.57116493,fso19,Brazil - Offshore Oil Terminal 27,Brazil,BRA,"Brazil - Offshore Oil Terminal 27, Brazil",-25.657,-42.859,a23c334f68eb4c8e8eadc20ecbb24f08,1823
-4592819.55114888,-2670399.70757641,fso20,Brazil - Offshore Oil Terminal 28,Brazil,BRA,"Brazil - Offshore Oil Terminal 28, Brazil",-23.317,-41.258,2fab458591864593ac0cf827df118469,1824
-4816015.13018939,-2974083.81239366,fso21,Brazil - Offshore Oil Terminal 29,Brazil,BRA,"Brazil - Offshore Oil Terminal 29, Brazil",-25.798,-43.263,61167638339a4bc7ba1a2ff42691f993,1825
-4459124.84270616,-2567085.00439612,fso22,Brazil - Offshore Oil Terminal 3,Brazil,BRA,"Brazil - Offshore Oil Terminal 3, Brazil",-22.462,-40.057,0bb092de918143d5804ffdff06342504,1826
-4452445.67325856,-2417414.17079535,fso23,Brazil - Offshore Oil Terminal 30,Brazil,BRA,"Brazil - Offshore Oil Terminal 30, Brazil",-21.214,-39.997,b9ec274dbe3d4e5db71c7fb49ae3e95e,1827
-4780392.89313555,-2892950.29098096,fso24,Brazil - Offshore Oil Terminal 31,Brazil,BRA,"Brazil - Offshore Oil Terminal 31, Brazil",-25.14,-42.943,2a5bdc87bc1046a59dc5d3e6a6f3ed6d,1828
-4449106.08853476,-2527380.80514205,fso25,Brazil - Offshore Oil Terminal 32,Brazil,BRA,"Brazil - Offshore Oil Terminal 32, Brazil",-22.132,-39.967,a51c01e9295547f3855e6fbda38b1444,1829
-4768704.34660225,-2942588.75113936,fso26,Brazil - Offshore Oil Terminal 33,Brazil,BRA,"Brazil - Offshore Oil Terminal 33, Brazil",-25.543,-42.838,aed53bf553144b0b9b98df123f949486,1830
-4458679.56474299,-2558655.05131903,fso27,Brazil - Offshore Oil Terminal 34,Brazil,BRA,"Brazil - Offshore Oil Terminal 34, Brazil",-22.392,-40.053,34b77526c08b4ec09ff3673fea06c0ee,1831
-4428845.94121039,-2504203.02992164,fso28,Brazil - Offshore Oil Terminal 35,Brazil,BRA,"Brazil - Offshore Oil Terminal 35, Brazil",-21.939,-39.785,09b53bd97ce8470ca3dea39faf6a4f01,1832
-4481500.06035561,-2577688.70447863,fso29,Brazil - Offshore Oil Terminal 36,Brazil,BRA,"Brazil - Offshore Oil Terminal 36, Brazil",-22.55,-40.258,9130cc038461482b84fc174244c59aef,1833
-4752451.70094644,-2916086.12341891,fso30,Brazil - Offshore Oil Terminal 37,Brazil,BRA,"Brazil - Offshore Oil Terminal 37, Brazil",-25.328,-42.692,971ddf5358c049bcac15970ab69143ea,1834
-4696235.35809583,-2821551.76107571,fso31,Brazil - Offshore Oil Terminal 38,Brazil,BRA,"Brazil - Offshore Oil Terminal 38, Brazil",-24.558,-42.187,d504d459b230469f9620575a010270bf,1835
-4571223.56993499,-2694176.3327114,fso32,Brazil - Offshore Oil Terminal 39,Brazil,BRA,"Brazil - Offshore Oil Terminal 39, Brazil",-23.513,-41.064,ab880ab0363f4d089efa571eefe39698,1836
-4463466.3028471,-2569976.25363679,fso33,Brazil - Offshore Oil Terminal 4,Brazil,BRA,"Brazil - Offshore Oil Terminal 4, Brazil",-22.486,-40.096,84e94fc0db714f228ebf4c24d2e919d3,1837
-4704918.27837771,-2830366.43505657,fso34,Brazil - Offshore Oil Terminal 40,Brazil,BRA,"Brazil - Offshore Oil Terminal 40, Brazil",-24.63,-42.265,e006c82fadbd45c5810561f4397d6b78,1838
-4474486.93243563,-2552876.96493173,fso35,Brazil - Offshore Oil Terminal 41,Brazil,BRA,"Brazil - Offshore Oil Terminal 41, Brazil",-22.344,-40.195,55e4793d0d374a9f870f90e8e936f8d9,1839
-4456007.89696395,-2562989.92484805,fso36,Brazil - Offshore Oil Terminal 42,Brazil,BRA,"Brazil - Offshore Oil Terminal 42, Brazil",-22.428,-40.029,8b3f3798633348a1b0f412b91a6a75c6,1840
-4773157.12623398,-2900576.24153102,fso37,Brazil - Offshore Oil Terminal 43,Brazil,BRA,"Brazil - Offshore Oil Terminal 43, Brazil",-25.202,-42.878,cd0449b132494acab7b5d7d2fe24b4b4,1841
-4479273.67053974,-2591194.1109199,fso38,Brazil - Offshore Oil Terminal 44,Brazil,BRA,"Brazil - Offshore Oil Terminal 44, Brazil",-22.662,-40.238,2b5b71603b0044b9b7290a83a730e71f,1842
-4423725.2446339,-2510684.8220168,fso39,Brazil - Offshore Oil Terminal 45,Brazil,BRA,"Brazil - Offshore Oil Terminal 45, Brazil",-21.993,-39.739,a497edbe7ea54cbf8fc239f80e01dc76,1843
-4708035.22411992,-2837103.28785993,fso40,Brazil - Offshore Oil Terminal 5,Brazil,BRA,"Brazil - Offshore Oil Terminal 5, Brazil",-24.685,-42.293,6d00bfa1494c4897a7825edc3c1faa5a,1844
-4460460.67659568,-2564314.693689,fso41,Brazil - Offshore Oil Terminal 6,Brazil,BRA,"Brazil - Offshore Oil Terminal 6, Brazil",-22.439,-40.069,bc1309bccd504429bd7112fc26ec30d6,1845
-4469143.59687755,-2530505.62064028,fso42,Brazil - Offshore Oil Terminal 7,Brazil,BRA,"Brazil - Offshore Oil Terminal 7, Brazil",-22.158,-40.147,5d95108207eb47cf82beefe89f65bf12,1846
-4399680.23462255,-2278007.06785564,fso43,Brazil - Offshore Oil Terminal 8,Brazil,BRA,"Brazil - Offshore Oil Terminal 8, Brazil",-20.042,-39.523,bdd63e7d4c7e4783821be006b84918bf,1847
-4424170.52259707,-2416697.71724373,fso44,Brazil - Offshore Oil Terminal 9,Brazil,BRA,"Brazil - Offshore Oil Terminal 9, Brazil",-21.208,-39.743,8c72dc831ab5419ebc7c25685bd64525,1848
1017460.14585052,375920.738216228,fso45,Equatorial Guinea - Offshore Oil Terminal 1,Equatorial Guinea,GNQ,"Equatorial Guinea - Offshore Oil Terminal 1, Equatorial Guinea",3.375,9.14,a6eba57c9a5442cba580dfa5b9ded5f0,1849
899238.846628064,423547.653211314,fso46,Equatorial Guinea - Offshore Oil Terminal 2,Equatorial Guinea,GNQ,"Equatorial Guinea - Offshore Oil Terminal 2, Equatorial Guinea",3.802,8.078,d3d9b2fa00e142abbe445b936de7752f,1850
1027256.26104033,156864.97403753,fso47,Equatorial Guinea - Offshore Oil Terminal 3,Equatorial Guinea,GNQ,"Equatorial Guinea - Offshore Oil Terminal 3, Equatorial Guinea",1.409,9.228,28dc15477f984acc87a2f7be3817a4d2,1851
-6335526.17951758,894363.067768629,fso48,Guyana - Offshore Oil Terminal 1,Guyana,GUY,"Guyana - Offshore Oil Terminal 1, Guyana",8.008,-56.913,1fbdae66657d40b2927dfb2f34886d7d,1852
-6345544.93368897,915389.668294374,fso49,Guyana - Offshore Oil Terminal 2,Guyana,GUY,"Guyana - Offshore Oil Terminal 2, Guyana",8.195,-57.003,5edd8a6ba28a47ad8af220cc46683c7a,1853
-6344320.41929025,894587.899717152,fso50,Guyana - Offshore Oil Terminal 3,Guyana,GUY,"Guyana - Offshore Oil Terminal 3, Guyana",8.01,-56.992,7ab8d534a7ab414ca72e9ceeeb9aa3b9,1854
-6313707.5593221,888630.22534185,fso51,Guyana - Offshore Oil Terminal 4,Guyana,GUY,"Guyana - Offshore Oil Terminal 4, Guyana",7.957,-56.717,3d9ee1083d4f4dee947567bd9ea884f2,1855
1348079.03350654,-847733.898574517,fso52,Angola - Offshore Oil Terminal 1,Angola,AGO,"Angola - Offshore Oil Terminal 1, Angola",-7.593,12.11,3b7bfc06457c4949ae14a7ccb6171de6,1856
1256240.45360209,-807545.464961197,fso53,Angola - Offshore Oil Terminal 2,Angola,AGO,"Angola - Offshore Oil Terminal 2, Angola",-7.235,11.285,3dbdfbcbfbcd4ce3aad56ec977cfb77a,1857
1287743.86949659,-833136.546335488,fso54,Angola - Offshore Oil Terminal 3,Angola,AGO,"Angola - Offshore Oil Terminal 3, Angola",-7.463,11.568,ec0e11c0c9bc425a945033adb6452992,1858
1273828.93314743,-599780.884082363,fso55,Angola - Offshore Oil Terminal 4,Angola,AGO,"Angola - Offshore Oil Terminal 4, Angola",-5.38,11.443,bd36e7d639d649838f08b64b2e8bb486,1859
1319358.60488188,-628522.748483727,fso56,Angola - Offshore Oil Terminal 5,Angola,AGO,"Angola - Offshore Oil Terminal 5, Angola",-5.637,11.852,d3d2bd689afe464f9c9b2a1090e145dd,1860
1227853.98344981,-684701.697331984,fso57,Angola - Offshore Oil Terminal 6,Angola,AGO,"Angola - Offshore Oil Terminal 6, Angola",-6.139,11.03,2e973297b97d441c86c0309e9efe3f20,1861
1354646.88346335,-842119.01400498,fso58,Angola - Offshore Oil Terminal 7,Angola,AGO,"Angola - Offshore Oil Terminal 7, Angola",-7.543,12.169,07d1520fec8448f2b35942d44b620b15,1862
13727363.0071725,-1570201.39521473,fso59,Australia - Offshore Oil Terminal 1,Australia,AUS,"Australia - Offshore Oil Terminal 1, Australia",-13.965,123.315,845551185200431684c9fcb2d06d6764,1863
13864063.3418667,-1420914.42705184,fso60,Australia - Offshore Oil Terminal 2,Australia,AUS,"Australia - Offshore Oil Terminal 2, Australia",-12.66,124.543,9aff44a3d62d4dda9d6e01ea7c344696,1864
12962820.7444043,-2224287.21012412,fso61,Australia - Offshore Oil Terminal 3,Australia,AUS,"Australia - Offshore Oil Terminal 3, Australia",-19.588,116.447,65aea326c315439ebaf6554e91276404,1865
12703335.0113652,-2456385.53221658,fso62,Australia - Offshore Oil Terminal 4,Australia,AUS,"Australia - Offshore Oil Terminal 4, Australia",-21.54,114.116,7bbf8f57cc2d42a4a9edfdca64d1a3c6,1866
12697880.3563163,-2443524.94448056,fso63,Australia - Offshore Oil Terminal 5,Australia,AUS,"Australia - Offshore Oil Terminal 5, Australia",-21.4325,114.067,397b449ee8484637ba1ab051332669a0,1867
10221133.0056568,2456026.50313347,fso64,Bangladesh - Offshore Oil Terminal 1,Bangladesh,BGD,"Bangladesh - Offshore Oil Terminal 1, Bangladesh",21.537,91.8179999999999,159883b880054455895ed95dbe413904,1868
1091042.32926487,325528.10707862,fso65,Cameroon - Offshore Oil Terminal 1,Cameroon,CMR,"Cameroon - Offshore Oil Terminal 1, Cameroon",2.923,9.801,9938019873fb4ee8a3f69bc0b9d8bcdc,1869
-5396880.2331487,5856797.80299548,fso66,Canada - Offshore Oil Terminal 1,Canada,CAN,"Canada - Offshore Oil Terminal 1, Canada",46.475,-48.481,42893ab1514947878e23840006eba8ac,1870
12686414.4487646,2530265.22972477,fso67,China - Offshore Oil Terminal 1,China,CHN,"China - Offshore Oil Terminal 1, China",22.156,113.964,542d26574c2e401ca25fb5f78fd8a118,1871
12772241.7761662,2434020.18490602,fso68,China - Offshore Oil Terminal 2,China,CHN,"China - Offshore Oil Terminal 2, China",21.353,114.735,2d1e570dcc6e49ce8aec364c042e2a7f,1872
12918070.3091054,2468716.70690715,fso69,China - Offshore Oil Terminal 3,China,CHN,"China - Offshore Oil Terminal 3, China",21.643,116.045,5d7ab02584f144389b737732453cce79,1873
13367244.4544563,4634951.23252426,fso70,China - Offshore Oil Terminal 4,China,CHN,"China - Offshore Oil Terminal 4, China",38.392,120.08,db860d685c8845d6a7103039b6a46ae3,1874
-396853.98467802,527922.194143449,fso71,Côte d'Ivoire - Offshore Oil Terminal 1,Côte d'Ivoire,CIV,"Côte d'Ivoire - Offshore Oil Terminal 1, Côte d'Ivoire",4.737,-3.565,d1e8fb88f207485384cc3edab223b652,1875
1194569.45570262,-696122.874695544,fso72,Democratic Republic of the Congo - Offshore Oil Terminal 1,Democratic Republic of the Congo,COD,"Democratic Republic of the Congo - Offshore Oil Terminal 1, Democratic Republic of the Congo",-6.241,10.731,b8bc8b34100b4b9a8a2da598ba6bd996,1876
1347856.39452496,-666007.022655743,fso73,Democratic Republic of the Congo - Offshore Oil Terminal 2,Democratic Republic of the Congo,COD,"Democratic Republic of the Congo - Offshore Oil Terminal 2, Democratic Republic of the Congo",-5.972,12.108,ddb089cc6d9942d19ff8b147bc9f41d2,1877
1255461.21716654,-705082.215021004,fso74,Democratic Republic of the Congo - Offshore Oil Terminal 3,Democratic Republic of the Congo,COD,"Democratic Republic of the Congo - Offshore Oil Terminal 3, Democratic Republic of the Congo",-6.321,11.278,a60bba15fd1942ae85edf4eb8dc628fd,1878
1264366.77643,-676864.901950184,fso75,Democratic Republic of the Congo - Offshore Oil Terminal 4,Democratic Republic of the Congo,COD,"Democratic Republic of the Congo - Offshore Oil Terminal 4, Democratic Republic of the Congo",-6.069,11.358,28b8b2d8fe2342678ffd724cff19036c,1879
1204142.93191084,-473207.406811762,fso76,Gabon - Offshore Oil Terminal 1,Gabon,GAB,"Gabon - Offshore Oil Terminal 1, Gabon",-4.247,10.817,a226d04934cb4b72ab7da434c70214a6,1880
1216722.03437048,-432807.999537188,fso77,Gabon - Offshore Oil Terminal 2,Gabon,GAB,"Gabon - Offshore Oil Terminal 2, Gabon",-3.885,10.93,1ce7562e0c0241389ccf38b619c7cb33,1881
970372.001244967,-70355.3449026376,fso78,Gabon - Offshore Oil Terminal 3,Gabon,GAB,"Gabon - Offshore Oil Terminal 3, Gabon",-0.632000000000001,8.71700000000001,5bca80142b73482084cc81c098433770,1882
-321824.647883354,512508.97491786,fso79,Ghana - Offshore Oil Terminal 1,Ghana,GHA,"Ghana - Offshore Oil Terminal 1, Ghana",4.599,-2.891,0e9af7ff068140929cb1b4c86f49f21f,1883
-349209.242618499,511503.869666731,fso80,Ghana - Offshore Oil Terminal 2,Ghana,GHA,"Ghana - Offshore Oil Terminal 2, Ghana",4.59,-3.137,8f569e925e024e89a3b977b0f50c0b88,1884
-284309.979486021,497880.349673579,fso81,Ghana - Offshore Oil Terminal 3,Ghana,GHA,"Ghana - Offshore Oil Terminal 3, Ghana",4.468,-2.554,1a000d71181b4c14b4ab31c04ae9bc5a,1885
9194433.34207043,1868853.04492336,fso82,India - Offshore Oil Terminal 1,India,IND,"India - Offshore Oil Terminal 1, India",16.553,82.595,fa5f4ec9f127472090096a7b3d4dba18,1886
9164043.12108386,1847610.85842347,fso83,India - Offshore Oil Terminal 2,India,IND,"India - Offshore Oil Terminal 2, India",16.37,82.322,869cc50ff12044ff8ea891373fcd5439,1887
7907580.02850019,2106371.68014335,fso84,India - Offshore Oil Terminal 3,India,IND,"India - Offshore Oil Terminal 3, India",18.587,71.035,f46194f94d5f4758a02c4957a74c8523,1888
7991069.64659514,2156348.77158966,fso85,India - Offshore Oil Terminal 4,India,IND,"India - Offshore Oil Terminal 4, India",19.012,71.785,3ae3cc96173d4814b448c31bb006b929,1889
11993784.5770489,-684813.658984562,fso86,Indonesia - Offshore Oil Terminal 1,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 1, Indonesia",-6.14,107.742,8a0a979f003b4ae48aea60dc5af167e0,1890
12465333.9400492,-741830.192620132,fso87,Indonesia - Offshore Oil Terminal 10,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 10, Indonesia",-6.649,111.978,015439052bc14363b2249fb0c171a0d3,1891
12610049.2780804,-822808.738286792,fso88,Indonesia - Offshore Oil Terminal 11,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 11, Indonesia",-7.371,113.278,30384b4b7e994e57ae8d61c4ff80a29a,1892
12491939.2983488,-748667.088481767,fso89,Indonesia - Offshore Oil Terminal 12,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 12, Indonesia",-6.71,112.217,7db65319bf7048ae9322db6dfb1d6828,1893
11584796.7678744,-102084.331291138,fso90,Indonesia - Offshore Oil Terminal 13,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 13, Indonesia",-0.917,104.068,acc5967d8cf54383a7ad7aa5a9f60312,1894
11586466.5602363,-102195.665056222,fso91,Indonesia - Offshore Oil Terminal 14,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 14, Indonesia",-0.918,104.083,5ead50d7cdfe42bcb6c1b17e8c032852,1895
11702795.4281153,460259.754250227,fso92,Indonesia - Offshore Oil Terminal 15,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 15, Indonesia",4.131,105.128,0f17e90f78204366aa545f7c11407c58,1896
12792613.2429814,-809453.120817024,fso93,Indonesia - Offshore Oil Terminal 2,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 2, Indonesia",-7.25200000000001,114.918,0628354144b14317856b5e30871eb2ab,1897
11794522.6885289,559875.430879135,fso94,Indonesia - Offshore Oil Terminal 3,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 3, Indonesia",5.023,105.952,7e9efcd668414583bcf318fb503e9290,1898
11827139.2993313,-606825.409418308,fso95,Indonesia - Offshore Oil Terminal 4,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 4, Indonesia",-5.443,106.245,500443897ac64643bc3f64f18a2239e9,1899
11888810.2972308,-666342.804377687,fso96,Indonesia - Offshore Oil Terminal 5,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 5, Indonesia",-5.975,106.799,7c6f0ebade2f4f9eb3f9450ff21d5fb3,1900
11793186.8546394,-606489.939162503,fso97,Indonesia - Offshore Oil Terminal 6,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 6, Indonesia",-5.44,105.94,8cd1dad46bfb45b4a6facff20b68e812,1901
11755894.8252237,582116.851316638,fso98,Indonesia - Offshore Oil Terminal 7,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 7, Indonesia",5.222,105.605,4d362ac5310c42d0902a317c7756a440,1902
11825246.8679879,464277.786151067,fso99,Indonesia - Offshore Oil Terminal 8,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 8, Indonesia",4.167,106.228,171c483411c24ed28430e81efa4b1c6f,1903
11378855.7099068,132479.718987725,fso100,Indonesia - Offshore Oil Terminal 9,Indonesia,IDN,"Indonesia - Offshore Oil Terminal 9, Indonesia",1.19,102.218,172302af358f4bf2a061952154fee755,1904
3816366.1028658,3922279.92051409,fso101,Israel - Offshore Oil Terminal 1,Israel,ISR,"Israel - Offshore Oil Terminal 1, Israel",33.203,34.283,f103b21ad9e8466ca05b57439cef6bd4,1905
1662890.55346992,5190985.71472511,fso102,Italy - Offshore Oil Terminal 1,Italy,ITA,"Italy - Offshore Oil Terminal 1, Italy",42.2,14.938,1ab7a40050cd408fb5dbfe66b8cf6100,1906
1629606.02572273,4377675.462201,fso103,Italy - Offshore Oil Terminal 2,Italy,ITA,"Italy - Offshore Oil Terminal 2, Italy",36.558,14.639,6729dd475ea04580b5d7afa04407bda4,1907
-8584625.17150488,2019180.1239886,fso104,Jamaica - Offshore Oil Terminal 1,Jamaica,JAM,"Jamaica - Offshore Oil Terminal 1, Jamaica",17.843,-77.117,b317960f2f734653a67b1afd2514749b,1908
1410306.62885998,4015650.59898577,fso105,Libya - Offshore Oil Terminal 1,Libya,LBY,"Libya - Offshore Oil Terminal 1, Libya",33.902,12.669,972d1cf4bc0a4aa38ef8414fd9c6e8a3,1909
11517671.1149261,140273.865176941,fso106,Malaysia - Offshore Oil Terminal 1,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 1, Malaysia",1.26,103.465,b82ad03b2ff14e2ab0f435bcec616250,1910
12558508.3538432,394098.889983735,fso107,Malaysia - Offshore Oil Terminal 10,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 10, Malaysia",3.538,112.815,0e988118a1f549e89e52adf4a093e410,1911
11514331.5302022,794642.612526308,fso108,Malaysia - Offshore Oil Terminal 11,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 11, Malaysia",7.12,103.435,24a0b026f265453195c46f55c6d45366,1912
11523014.4504841,475551.584948001,fso109,Malaysia - Offshore Oil Terminal 12,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 12, Malaysia",4.268,103.513,f071dc84704746859df5823ad15d91a7,1913
12723595.1586896,655151.066142543,fso110,Malaysia - Offshore Oil Terminal 13,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 13, Malaysia",5.875,114.298,56f6299dbc5a48f3912bfa425f2da14f,1914
12846046.5985622,576639.675882797,fso111,Malaysia - Offshore Oil Terminal 14,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 14, Malaysia",5.173,115.398,b909827abcb746c780f60356b50c9b3a,1915
12896808.2863639,824267.971695015,fso112,Malaysia - Offshore Oil Terminal 15,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 15, Malaysia",7.384,115.854,974d3a893d7b4b2db12969f16f4b1404,1916
11510546.6675153,143614.276980226,fso113,Malaysia - Offshore Oil Terminal 16,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 16, Malaysia",1.29,103.401,85607bb862034d8c961e199a3bf9d6ea,1917
12634316.9270734,533507.448392822,fso114,Malaysia - Offshore Oil Terminal 17,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 17, Malaysia",4.787,113.496,971ed43ff8e24912aeb13e6abfebf213,1918
11676412.7087973,478788.888807202,fso115,Malaysia - Offshore Oil Terminal 18,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 18, Malaysia",4.297,104.891,1006037c02e64da89d7ae233e7909632,1919
11365831.329484,251145.985605314,fso116,Malaysia - Offshore Oil Terminal 2,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 2, Malaysia",2.2555,102.101,846ed278e9aa4da1bf751088fd657eeb,1920
12850165.4197215,719195.993177721,fso117,Malaysia - Offshore Oil Terminal 3,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 3, Malaysia",6.447,115.435,9bab14d8e02f41ea85df76060d26feee,1921
11556966.8951761,710234.462077275,fso118,Malaysia - Offshore Oil Terminal 4,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 4, Malaysia",6.367,103.818,0ece02cecfdc4a8eba3098b64aa3fcd9,1922
11527188.9313889,139438.768272753,fso119,Malaysia - Offshore Oil Terminal 5,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 5, Malaysia",1.2525,103.5505,044a1d7eb69e48239863a1530351bcd1,1923
11512550.4183496,141610.025230606,fso120,Malaysia - Offshore Oil Terminal 6,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 6, Malaysia",1.272,103.419,d8e8312ec6324afc8f2b2d755949fab7,1924
11515500.3848556,141610.025230606,fso121,Malaysia - Offshore Oil Terminal 7,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 7, Malaysia",1.272,103.4455,30822e3dbbb04993b44db57966507b83,1925
11514108.8912207,142055.413293098,fso122,Malaysia - Offshore Oil Terminal 8,Malaysia,MYS,"Malaysia - Offshore Oil Terminal 8, Malaysia",1.276,103.433,71811d30cfd047ada6ed08d700bca52c,1926
